Unnamed: 0,text,created_at,user_followers,user_friends,retweet_count,favorite_count,processed_text,label,word_count
1829,Perlombaan memecahkan rekor. ,2024-03-02 02:21:00,0.32361484342404584,0.907275849212948,-0.5267548749102849,0.055047369713555803,perlombaan memecahkan rekor,1,3
1830,Rekreasi menciptakan lapangan kerja baru. ,2024-03-17 08:40:36,-0.425868918759522,0.07707381155285366,1.0911360857518664,1.5668304792472654,rekreasi menciptakan lapangan kerja baru,2,4
1831,Pembobolan polisi berjanji mengusut tuntas. ,2024-03-12 19:03:38,1.4383399883055215,0.7579236245325426,1.194847044768671,-0.879719285799654,pembobolan polisi berjanji mengusut tuntas,0,5
1832,Pemberdayaan menciptakan lapangan kerja baru. ,2024-01-20 02:16:56,-0.0947589562173918,1.6344038163189598,1.09805014968632,-0.7758563240759639,pemberdayaan menciptakan lapangan kerja baru,2,4
1833,Penghargaan mendapat sorotan positif. ,2024-05-21 00:09:43,0.908071429802875,0.6948170507239205,0.2614484136174298,1.4514271884431653,penghargaan mendapat sorotan positif,2,3
1834,Wisata telah mencapai kesepakatan. ,2024-02-12 20:24:19,-0.269638500726891,-0.8730307163436226,-0.6304658339270895,-0.671993362352274,wisata mencapai kesepakatan,2,3
1835,Pemberdayaan mengundang banyak pengunjung. ,2024-02-07 12:27:58,-1.4381998031736651,1.4794421184111213,1.1049642136207736,1.5668304792472654,pemberdayaan mengundang banyak pengunjung,1,3
1836,Energi terbarukan mempererat hubungan sosial. ,2024-06-24 01:31:33,0.714894629127392,0.5959500850904127,0.6486359939468336,-1.0066629056841638,energi terbarukan mempererat hubungan sosial,1,5
1837,Penggelapan barang bukti ditemukan. ,2024-04-02 21:35:39,-0.3192522145615779,0.27480774281986936,0.6486359939468336,0.22815230591970576,penggelapan barang bukti ditemukan,0,4
1838,Penyelundupan kasus ini menarik perhatian publik. ,2024-05-02 06:05:07,-1.514555660635559,1.6813831545987117,-1.2665597158968243,1.0244350124679955,penyelundupan kasus menarik perhatian publik,1,4
1839,Penculikan polisi berjanji mengusut tuntas. ,2024-04-21 13:56:09,-0.23515521026022917,0.4487014128702946,0.5380109709955754,1.0244350124679955,penculikan polisi berjanji mengusut tuntas,0,5
1840,Penggelapan tersangka akan segera diadili. ,2024-05-05 05:09:50,-0.5771731524397729,-0.8821461103382013,0.6002375464056581,1.1975399486741454,penggelapan tersangka segera diadili,0,3
1841,Penyelundupan penyidikan dilakukan secara intensif. ,2024-04-16 00:08:57,-0.6320649209377243,1.483649223331696,-1.6053488486850525,1.0705963287896356,penyelundupan penyidikan dilakukan intensif,1,3
1842,Perlombaan menjadi ikon baru. ,2024-04-08 10:44:49,0.8848479892845109,-0.4228704898421187,1.671917456245972,0.6666848109752856,perlombaan menjadi ikon baru,2,2
1843,Pencemaran nama baik berhasil ditangkap. ,2024-07-11 06:32:59,0.16562507383699326,0.3084645821844678,-0.34698921261449034,0.7243864563773356,pencemaran nama baik berhasil ditangkap,0,4
1844,Penyelundupan terjadi di Palembang. ,2024-01-14 19:42:32,1.38591131198376,0.5903406118629796,0.6348078660779263,0.40125724212585573,penyelundupan terjadi palembang,0,2
1845,Penipuan lokasi kejadian telah diamankan. ,2024-07-24 08:26:34,-0.992731989594136,1.3967023883064835,1.6580893283770648,0.8974913925834855,penipuan lokasi kejadian diamankan,2,4
1846,Pemalsuan penyidikan dilakukan secara intensif. ,2024-02-17 15:37:02,-1.4526264859199216,-1.5111082959641344,0.7523469529636382,-0.025734933849314176,pemalsuan penyidikan dilakukan intensif,1,3
1847,Karnaval mendapat pujian banyak pihak. ,2024-06-05 05:40:24,-1.537779101153923,-0.345740232964914,-0.353903276548944,0.13582967327642578,karnaval mendapat pujian banyak pihak,2,2
1848,Penyerangan warga diminta waspada. ,2024-01-17 20:40:30,-1.0588836080403852,-0.958575183061977,0.08859681525608887,0.8282494181010256,penyerangan warga diminta waspada,1,3
1849,Antropologi memiliki potensi besar. ,2024-07-15 16:27:48,-1.759809267321919,1.0580304422002118,-1.4532394421270725,-0.9143402730408839,antropologi memiliki potensi besar,1,3
1850,Pelecehan polisi berjanji mengusut tuntas. ,2024-04-19 16:40:14,-0.5342449745118877,-0.9697941295168431,-0.353903276548944,-0.787396653156374,pelecehan polisi berjanji mengusut tuntas,0,5
1851,Baturaden menjadi sorotan media. ,2024-07-17 00:42:21,-0.9512112929097881,-0.8828472944916305,1.519808049687992,-0.8566386276388339,baturaden menjadi sorotan media,1,3
1852,Perdagangan manusia korban diminta melapor. ,2024-02-19 21:39:06,-1.7474938064409684,-0.03020736392180382,-1.2458175240934632,-1.3413324490160539,perdagangan manusia korban diminta melapor,0,4
1853,Start-up menjadi perbincangan hangat. ,2024-06-16 23:52:19,-0.6911791331662873,-0.7776696714772604,0.4965265873888535,1.1052173160308656,startup menjadi perbincangan hangat,2,3
1854,Perdagangan manusia kasus meningkat selama pandemi. ,2024-07-02 12:22:26,-1.2084284901662143,-1.1135368809698156,1.3331283234577438,-0.464267438904894,perdagangan manusia kasus meningkat selama pandemi,1,4
1855,Penipuan online tersangka melawan saat ditangkap. ,2024-06-07 08:37:16,0.9330542218756606,-1.6394249960416658,0.9321126152594327,-0.879719285799654,penipuan online tersangka melawan ditangkap,0,5
1856,Cyberbullying terjadi di Medan. ,2024-01-05 23:58:53,1.0650055884572747,-0.13468380278274475,0.6417219300123799,1.4629675175235755,cyberbullying terjadi medan,1,2
1857,Pencemaran nama baik penyidikan dilakukan secara intensif. ,2024-05-30 02:04:47,-0.4300913624901337,-0.32119878759489434,-0.08425478310525208,0.22815230591970576,pencemaran nama baik penyidikan dilakukan intensif,1,4
1858,Pembakaran tersangka mengaku bersalah. ,2024-04-28 08:12:54,1.6251831233850869,-1.1072262235889534,-1.612262912619506,-0.06035592109054416,pembakaran tersangka mengaku bersalah,0,4
1859,Penculikan motif masih belum diketahui. ,2024-07-20 09:42:41,-0.9125055587125147,-1.2481642384282092,0.08859681525608887,0.15891033143724578,penculikan motif diketahui,0,2
1860,Pencurian tersangka akan segera diadili. ,2024-04-20 04:54:53,-0.9607117913036644,1.7129364415030228,1.423011154605641,-0.47580776798530405,pencurian tersangka segera diadili,0,3
1861,Desain grafis membuka peluang investasi. ,2024-07-23 04:30:17,-0.42164647502891034,-1.593146841915343,0.79383133657036,0.8167090890206156,desain grafis membuka peluang investasi,1,5
1862,Entrepreneurship mendapat pujian banyak pihak. ,2024-03-03 16:08:27,-1.2812656445192654,-1.2593831848830754,-0.035856335564076615,0.5166605329299556,entrepreneurship mendapat pujian banyak pihak,2,2
1863,Teknologi informasi dapat dinikmati di Surabaya. ,2024-05-26 20:35:51,0.20468267834515103,-0.06596775574668964,1.423011154605641,-0.10651723741218415,teknologi informasi dinikmati surabaya,2,4
1864,Perdagangan manusia masih dalam penyelidikan. ,2024-03-22 23:18:50,0.06111959150435493,-0.018988417466937677,0.6901203775535554,-1.2605501454531838,perdagangan manusia penyelidikan,0,3
1865,Pemerasan polisi berjanji mengusut tuntas. ,2024-02-15 18:08:19,-0.15598439031126074,-0.05825473005896917,0.08859681525608887,1.0590559997092255,pemerasan polisi berjanji mengusut tuntas,0,5
1866,Pembangunan mengundang banyak pengunjung. ,2024-02-12 17:15:35,-1.1313688920825518,0.3834912866013851,-1.211247204421195,0.3897169130454457,pembangunan mengundang banyak pengunjung,1,3
1867,Kesejahteraan hewan menjadi daya tarik utama. ,2024-06-03 19:50:32,-0.6123601835282032,-0.6192020528022762,-0.7687471126161622,-1.272090474533594,kesejahteraan hewan menjadi daya tarik utama,2,5
1868,Wisata alam warga antusias menyambut. ,2024-01-29 21:37:07,-1.6190611429681974,0.5903406118629796,-1.231989396224556,-1.7337036377499937,wisata alam warga antusias menyambut,2,5
1869,Pameran seni memperkenalkan teknologi baru. ,2024-01-27 07:43:08,-0.5430417322839953,-0.9361372901522447,0.08859681525608887,-0.4181061225832541,pameran seni memperkenalkan teknologi baru,2,4
1870,Terorisme tersangka mengaku bersalah. ,2024-02-14 23:55:15,0.45978865373627154,0.2173106422386804,0.4619562677165853,-0.21038019913587414,terorisme tersangka mengaku bersalah,0,4
1871,Perampokan tersangka akan segera diadili. ,2024-02-05 06:45:13,-0.9779534365369952,-0.880042557877914,0.71777663329137,0.25123296408052576,perampokan tersangka segera diadili,2,3
1872,Penculikan tersangka akan segera diadili. ,2024-06-13 09:18:30,0.4816046130110984,0.6022607424712748,1.2847298759165682,-1.1336065255686738,penculikan tersangka segera diadili,0,3
1873,Pengembangan karir menarik perhatian publik. ,2024-02-07 15:19:50,1.1681035895463758,1.1912554313517472,-0.38847359622121214,-0.19883987005546414,pengembangan karir menarik perhatian publik,1,5
1874,Kebijakan publik program ini sangat inovatif. ,2024-01-20 06:37:08,0.05443405559755315,0.6120773206192828,-1.0729659257321222,1.6245321246493154,kebijakan publik program sangat inovatif,2,4
1875,Pembakaran berhasil ditangkap. ,2024-03-06 09:39:05,-0.20700558538948483,1.1933589838120346,-0.5682392585170067,-0.8912596148800639,pembakaran berhasil ditangkap,0,3
1876,Seni kontemporer dapat dinikmati di Bekasi. ,2024-06-15 22:29:05,0.006931563628172091,1.090284913257952,0.040198367714913405,-0.14113822465341413,seni kontemporer dinikmati bekasi,2,4
1877,Ekosistem meningkatkan kualitas hidup. ,2024-02-01 23:34:54,1.4636746506891913,-0.8744330846504809,0.05402649558382068,0.0435070406331458,ekosistem meningkatkan kualitas hidup,2,4
1878,Energi terbarukan telah mencapai kesepakatan. ,2024-04-24 21:37:40,1.4545260226061993,0.2670947171321489,-1.1490206290111125,1.5899111374080854,energi terbarukan mencapai kesepakatan,2,4
1879,Pelecehan kasus ini menarik perhatian publik. ,2024-01-12 21:26:11,0.9696487342076282,1.0923884657182394,0.6002375464056581,0.4243379002866757,pelecehan kasus menarik perhatian publik,1,4
1880,Pelecehan tersangka akan segera diadili. ,2024-03-29 03:37:07,-1.4216618985621028,0.9977286050053064,0.6555500578812872,-0.47580776798530405,pelecehan tersangka segera diadili,2,3
1881,Pemberdayaan menyediakan fasilitas baru. ,2024-05-20 19:16:56,-0.37203276119422346,0.12685788644632215,1.6304330726392502,-1.6990826505087637,pemberdayaan menyediakan fasilitas baru,1,3
1882,Bazar mendapat pujian banyak pihak. ,2024-03-23 23:49:20,-0.5521903603669872,-0.7987051960801345,1.0773079578829592,-1.018203234764574,bazar mendapat pujian banyak pihak,2,2
1883,Pemalsuan korban diminta melapor. ,2024-03-08 05:07:32,0.2687230749260944,-0.18797379844335893,-1.6952316798329499,-0.3950254644224341,pemalsuan korban diminta melapor,0,3
1884,Cyberbullying tersangka melawan saat ditangkap. ,2024-02-08 18:12:00,-0.2882876272037591,1.6000457928009322,0.20613590214180072,-0.025734933849314176,cyberbullying tersangka melawan ditangkap,0,4
1885,Kerajinan tangan menjadi agenda tahunan. ,2024-05-06 05:22:15,-1.279506292964844,0.6800921835019087,-0.3746454683523049,0.7474671145381556,kerajinan tangan menjadi agenda tahunan,1,4
1886,Transportasi umum menggairahkan sektor pariwisata. ,2024-07-29 10:19:11,1.093155213328019,-0.5722227145225243,-1.4117550585203507,1.4629675175235755,transportasi umum menggairahkan sektor pariwisata,2,4
1887,Pencurian barang bukti ditemukan. ,2024-05-07 13:35:00,0.12832682088325703,-1.0707646476106383,1.4022689628022802,-1.2951711326944138,pencurian barang bukti ditemukan,0,4
1888,Penghijauan menggali potensi lokal. ,2024-02-07 21:33:17,-0.26647166792893223,-1.1044214869752367,0.392815628372049,1.6591531118905454,penghijauan menggali potensi lokal,1,4
1889,Cyberbullying penyidikan dilakukan secara intensif. ,2024-02-21 19:32:07,0.7782312850865668,1.1365630673842748,1.575120561163621,-0.4181061225832541,cyberbullying penyidikan dilakukan intensif,1,3
1890,Pembunuhan berhasil ditangkap. ,2024-07-13 09:42:47,1.1557881286654252,-0.5007019308727526,-0.4990986191724704,-0.648912704191454,pembunuhan berhasil ditangkap,0,3
1891,Pencurian polisi masih memburu pelaku. ,2024-05-04 21:37:48,-1.1908349746219993,0.049727629569117436,-0.05659852736743753,-1.3874937653376938,pencurian polisi memburu pelaku,0,4
1892,Kejahatan siber kasus ini menarik perhatian publik. ,2024-07-17 20:26:13,1.036504093275646,-0.35485562695949274,-0.07734071917079845,-0.3719448062616141,kejahatan siber kasus menarik perhatian publik,0,5
1893,Perampokan terjadi di Jakarta. ,2024-07-02 14:45:39,1.0878771586647544,-0.34784378542520145,-0.13265323064642756,0.4589588875279057,perampokan terjadi jakarta,1,2
1894,Kejahatan siber polisi masih memburu pelaku. ,2024-01-15 01:06:33,-1.5775404462838496,-0.3373260231237644,0.7385188250947309,1.0590559997092255,kejahatan siber polisi memburu pelaku,0,5
1895,Pelecehan tersangka mengaku bersalah. ,2024-04-18 14:30:21,1.1842896238470537,1.1961637204257511,0.8214875923081745,1.3821852139607054,pelecehan tersangka mengaku bersalah,0,4
1896,Pemerasan tersangka mencoba melarikan diri. ,2024-04-02 07:13:44,-1.7105474237981164,0.004150659596223737,0.13699526279726434,-0.787396653156374,pemerasan tersangka mencoba melarikan diri,1,4
1897,Pendidikan mendorong inovasi lokal. ,2024-04-12 20:21:59,0.4165086054975021,0.9346220311966843,-0.7065205372060795,1.6822337700513654,pendidikan mendorong inovasi lokal,1,4
1898,Kejahatan siber korban diminta melapor. ,2024-06-12 06:34:00,1.313074157630709,-0.8344655879050202,0.05402649558382068,-0.602751387869814,kejahatan siber korban diminta melapor,0,4
1899,Energi terbarukan dapat dinikmati di Jakarta. ,2024-03-26 19:43:25,0.6652809152927052,-0.22443537442167388,-0.09808291097415936,0.7590074436185656,energi terbarukan dinikmati jakarta,2,4
1900,Teater mendorong inovasi lokal. ,2024-01-31 04:52:34,-0.08103601409290395,1.499075274707137,-1.1213643732732979,0.8397897471814356,teater mendorong inovasi lokal,2,4
1901,Seni rupa menjadi trend baru. ,2024-06-19 23:10:57,0.2458515047186146,-1.373676201892024,-0.9623409027808641,1.0475156706288156,seni rupa menjadi trend baru,2,3
1902,Wisata mengundang banyak pengunjung. ,2024-07-29 15:03:25,-1.1197571718233699,-0.6213056052625636,1.1049642136207736,0.20507164775888576,wisata mengundang banyak pengunjung,2,3
1903,Penggelapan pelaku berhasil melarikan diri. ,2024-01-03 15:23:31,-1.2232070432233553,0.7684413868339796,1.2639876841132074,-0.10651723741218415,penggelapan pelaku berhasil melarikan diri,0,4
1904,Penipuan online masih dalam penyelidikan. ,2024-06-12 01:25:50,0.8440310332219316,1.4605101462685346,-0.29167670113886124,0.8513300762618455,penipuan online penyelidikan,1,3
1905,Narkoba tersangka melawan saat ditangkap. ,2024-07-29 14:28:28,1.6557958404320214,0.6821957359621961,1.2225033005064856,0.5974428364928257,narkoba tersangka melawan ditangkap,0,4
1906,Pembangunan memecahkan rekor. ,2024-05-09 20:16:13,0.6121484983491752,1.6280931589380976,0.9943391906695155,0.9205720507443056,pembangunan memecahkan rekor,1,3
1907,Perampokan masih dalam penyelidikan. ,2024-03-03 17:35:38,-1.2330594119281157,-0.16343235307333923,-1.4532394421270725,-1.2028485000511338,perampokan penyelidikan,1,2
1908,Kekerasan warga diminta waspada. ,2024-07-16 05:12:09,-1.309767139700894,0.6948170507239205,0.4965265873888535,0.9898140252267655,kekerasan warga diminta waspada,2,3
1909,Penipuan tersangka mengaku bersalah. ,2024-01-19 14:50:08,1.1220085788205318,-1.3231909428451265,0.24070622181406892,-1.110525867407854,penipuan tersangka mengaku bersalah,0,4
1910,Begal tersangka mencoba melarikan diri. ,2024-04-18 11:54:14,1.6758524481524266,1.6582440775355503,1.1118782775552274,-1.1336065255686738,begal tersangka mencoba melarikan diri,0,4
1911,Penyerangan terjadi di Medan. ,2024-04-25 21:53:56,-1.6788790958185291,0.33020129094077094,0.6832063136191018,-0.3719448062616141,penyerangan terjadi medan,2,2
1912,Inovasi diharapkan memberikan manfaat. ,2024-05-25 12:51:12,-0.9413589242050276,0.7768555966751292,1.5336361775568992,1.5552901501668555,inovasi diharapkan memberikan manfaat,2,3
1913,Perpustakaan menyediakan ruang kreativitas. ,2024-06-04 22:47:32,-0.26119361326566765,-1.4059306729497643,0.4412140759132244,0.8859510635030756,perpustakaan menyediakan ruang kreativitas,1,4
1914,Pengembangan karir membuka peluang investasi. ,2024-07-19 02:57:31,0.9897053419280336,-0.33522247066347705,-0.20179386999096394,1.2667819231566055,pengembangan karir membuka peluang investasi,1,5
1915,Penculikan barang bukti ditemukan. ,2024-04-09 05:42:58,-0.014532525335770463,-0.1648347213801975,-0.015114143760715702,0.15891033143724578,penculikan barang bukti ditemukan,0,4
1916,Kerjasama meningkatkan keterampilan. ,2024-07-28 20:31:41,1.6135714031259047,1.5684925058966213,1.499065857884631,1.6129917955689053,kerjasama meningkatkan keterampilan,2,3
1917,Narkoba warga diminta waspada. ,2024-03-04 07:08:51,1.11285995073754,-1.2986494974751068,-0.8724580716329668,0.5512815201711857,narkoba warga diminta waspada,1,3
1918,Kejahatan siber pelaku berhasil melarikan diri. ,2024-01-13 20:44:01,-0.5286150495377389,0.6120773206192828,0.4066437562409562,-0.568130400628584,kejahatan siber pelaku berhasil melarikan diri,0,5
1919,Pembangunan meraih penghargaan internasional. ,2024-02-17 11:54:04,-0.43185071404455516,1.1646104335214402,0.468870331651039,-0.2680818445379241,pembangunan meraih penghargaan internasional,2,4
1920,Penculikan tersangka akan segera diadili. ,2024-02-27 15:10:11,0.3890627212485264,0.7046336288719284,0.6970344414880091,0.8974913925834855,penculikan tersangka segera diadili,0,3
1921,Korupsi tersangka melawan saat ditangkap. ,2024-03-05 07:15:53,1.5738100579959784,1.1975660887326094,-0.22253606179432484,1.1282979741916854,korupsi tersangka melawan ditangkap,0,4
1922,Perjudian kasus ini menarik perhatian publik. ,2024-05-29 12:55:40,0.5470524908355789,-1.6541498632636777,-0.9692549667153177,0.17045066051765578,perjudian kasus menarik perhatian publik,1,4
1923,Film dapat dinikmati di Medan. ,2024-06-21 21:28:59,1.6382023248878061,0.10792591430373553,1.4852377300157238,0.7243864563773356,film dinikmati medan,2,3
1924,Pariwisata memiliki potensi besar. ,2024-06-15 02:22:33,1.0150400043117034,-0.481769958730166,-0.927770583108596,1.0244350124679955,pariwisata memiliki potensi besar,1,3
1925,Olah raga membuka peluang investasi. ,2024-04-28 13:54:16,-0.22565471186635294,-1.2025872684553156,-0.008200079826262063,-0.879719285799654,olah raga membuka peluang investasi,1,5
1926,Perpustakaan menjadi trend baru. ,2024-05-19 06:08:40,-0.19152329171057544,0.32178708109962134,-1.2803878437657314,-1.6067600178654837,perpustakaan menjadi trend baru,2,2
1927,Penipuan polisi masih memburu pelaku. ,2024-02-03 10:24:21,1.6223681608980125,-0.8050158534609967,-0.6097236421237285,0.26277329316093573,penipuan polisi memburu pelaku,0,4
1928,Penipuan online lokasi kejadian telah diamankan. ,2024-01-31 22:13:15,-1.112016024983915,0.20398814332352685,1.4921517939501774,1.5322094920060354,penipuan online lokasi kejadian diamankan,2,5
1929,Pengembangan karir menjadi inspirasi bagi banyak orang. ,2024-04-25 11:53:57,-1.108497321875072,0.24605919252927488,0.9735969988661546,0.28585395132175573,pengembangan karir menjadi inspirasi banyak orang,2,4
1930,Start-up menyediakan fasilitas baru. ,2024-05-02 12:59:06,-0.5638020806261692,-1.4087354095634808,-0.19487980605651029,-0.45272710982448405,startup menyediakan fasilitas baru,1,3
1931,Pameran buku menjunjung tinggi nilai budaya. ,2024-05-09 21:36:49,1.042134018249795,-1.2881317351736699,0.4481281398476781,0.5628218492515956,pameran buku menjunjung tinggi nilai budaya,2,5
1932,Begal pelaku berhasil melarikan diri. ,2024-07-26 09:48:40,1.2346070783035092,-0.6528588921668746,0.6693781857501945,0.5051202038495457,begal pelaku berhasil melarikan diri,0,4
1933,Pencurian kasus ini menarik perhatian publik. ,2024-06-09 06:54:38,1.3137778982524777,-0.6563648129340203,-1.363356610979175,-0.15267855373382413,pencurian kasus menarik perhatian publik,0,4
1934,Penerbitan menarik wisatawan mancanegara. ,2024-02-17 05:22:13,0.466122319332189,1.2936283177524008,1.5128939857535384,-0.533509413387354,penerbitan menarik wisatawan mancanegara,1,4
1935,Inovasi dapat dinikmati di Purwokerto. ,2024-06-13 14:06:58,-0.46105594984795245,-0.6830098107643274,0.8975422955871646,0.0781280278743758,inovasi dinikmati purwokerto,2,3
1936,Penggelapan tersangka melawan saat ditangkap. ,2024-03-17 07:45:26,0.3493013761186,0.48937009376918433,1.5405502414913528,1.0475156706288156,penggelapan tersangka melawan ditangkap,0,4
1937,Wisata menjadi sorotan media. ,2024-01-24 08:46:50,0.7127834072620862,-0.32119878759489434,0.12316713492835706,0.19353131867847576,wisata menjadi sorotan media,1,3
1938,Musik mendukung pembangunan berkelanjutan. ,2024-05-30 05:10:37,0.8820330267974366,1.1597021444474362,1.1464485972274956,1.1282979741916854,musik mendukung pembangunan berkelanjutan,1,4
1939,Begal motif masih belum diketahui. ,2024-07-06 13:52:33,0.09349166010571092,-0.69703349383291,-1.3771847388480825,0.9667333670659456,begal motif diketahui,0,2
1940,Kuliner menjadi pusat perhatian. ,2024-05-17 09:09:54,0.8215113333253362,-1.2930400242476738,-0.658122089664904,-0.14113822465341413,kuliner menjadi pusat perhatian,2,3
1941,Penculikan tersangka mengaku bersalah. ,2024-04-27 17:33:37,-0.12361232170990474,-0.5469800849990755,-1.1835909486833807,1.4975885047648054,penculikan tersangka mengaku bersalah,0,4
1942,Sosial meningkatkan kualitas hidup. ,2024-02-22 22:00:41,0.17231060974379503,1.3048472642072668,-1.2596456519623707,-0.2911625026987441,sosial meningkatkan kualitas hidup,2,4
1943,Pemberdayaan menjadi perbincangan hangat. ,2024-06-06 20:08:07,-1.2619127774206287,1.0930896498716685,-1.5154660175371553,-0.21038019913587414,pemberdayaan menjadi perbincangan hangat,2,3
1944,Pelecehan penyidikan dilakukan secara intensif. ,2024-04-20 04:50:07,1.1146193022919615,0.37367470845337725,0.4619562677165853,0.40125724212585573,pelecehan penyidikan dilakukan intensif,1,3
1945,Pencemaran nama baik kasus ini menarik perhatian publik. ,2024-06-07 19:00:54,-1.109552932807725,-0.29876089468516204,-0.08425478310525208,-0.3257834899399741,pencemaran nama baik kasus menarik perhatian publik,1,5
1946,Museum telah mencapai kesepakatan. ,2024-01-01 17:47:20,0.07202757114176836,-0.7552317785675282,-0.06351259130189117,-0.15267855373382413,museum mencapai kesepakatan,2,3
1947,Budaya menggali potensi lokal. ,2024-03-24 07:52:05,-0.5511347494343343,1.5173060626962944,-1.1421065650766586,-0.4411867807440741,budaya menggali potensi lokal,1,4
1948,Wisata menyediakan fasilitas baru. ,2024-03-31 07:53:59,-0.3491611909867437,-1.310569628083402,1.6995737119837866,0.4820395456887257,wisata menyediakan fasilitas baru,2,3
1949,Pembobolan penyidikan dilakukan secara intensif. ,2024-04-06 22:30:07,-1.0975893422376586,-0.7138619135152092,0.11625307099390342,0.6782251400556957,pembobolan penyidikan dilakukan intensif,0,3
1950,Penipuan tersangka mencoba melarikan diri. ,2024-06-10 16:30:01,0.039303632229528075,-0.35625799526635105,0.5310969070611217,-1.214388829131544,penipuan tersangka mencoba melarikan diri,0,4
1951,Pembangunan memupuk rasa kebersamaan. ,2024-05-10 23:01:50,-1.4944990529151536,0.24325445591555836,-0.9346846470430495,0.22815230591970576,pembangunan memupuk rasa kebersamaan,1,3
1952,Begal polisi berjanji mengusut tuntas. ,2024-04-21 16:10:14,0.674429543375697,1.18915187889146,1.6580893283770648,0.7243864563773356,begal polisi berjanji mengusut tuntas,0,5
1953,Kegiatan amal mendongkrak perekonomian daerah. ,2024-07-18 06:19:22,-1.248189835296141,0.49778430361033393,0.296018733289698,-1.2836308036140038,kegiatan amal mendongkrak perekonomian daerah,1,5
1954,Korupsi penyidikan dilakukan secara intensif. ,2024-01-05 05:54:59,-0.698920280005742,-1.4059306729497643,0.20613590214180072,-1.052824222005804,korupsi penyidikan dilakukan intensif,1,3
1955,Pembunuhan tersangka akan segera diadili. ,2024-01-22 05:41:18,1.363743482398049,0.28041721604730246,-0.33316108474558304,1.1513786323525055,pembunuhan tersangka segera diadili,0,3
1956,Kekerasan berhasil ditangkap. ,2024-04-27 12:33:34,0.7370624587131032,1.5166048785428654,0.4481281398476781,0.3666362548846257,kekerasan berhasil ditangkap,0,3
1957,Lingkungan menggairahkan sektor pariwisata. ,2024-02-02 23:53:04,0.6874487448784163,0.9353232153501134,-1.404840994585897,0.35509592580421573,lingkungan menggairahkan sektor pariwisata,2,4
1958,Antropologi meningkatkan kesadaran masyarakat. ,2024-05-28 09:29:58,-0.08209162502555686,-1.5251319790327171,0.8491438480459891,0.9782736961463555,antropologi meningkatkan kesadaran masyarakat,2,4
1959,Turnamen menambah wawasan masyarakat. ,2024-04-05 08:20:26,1.5080103098606137,-1.5952503943756304,-0.6926924093371722,-1.4451954107397438,turnamen menambah wawasan masyarakat,1,4
1960,Transportasi umum acara berjalan lancar. ,2024-05-10 18:47:27,0.7641564726511946,-0.0526452568315361,0.2752765414863371,-1.399034094418104,transportasi umum acara berjalan lancar,2,4
1961,Pembunuhan penyidikan dilakukan secara intensif. ,2024-07-20 14:40:37,1.5400305081510852,0.482358252234893,0.15082339066617162,-1.052824222005804,pembunuhan penyidikan dilakukan intensif,0,3
1962,Kejahatan siber tersangka mencoba melarikan diri. ,2024-03-26 18:49:07,0.1001771960125127,-0.9501609732208274,-1.1144503093388443,1.0128946833875856,kejahatan siber tersangka mencoba melarikan diri,0,5
1963,Penggelapan polisi masih memburu pelaku. ,2024-03-17 01:56:59,-1.4656456874226407,1.3062496325141253,-0.2640204454010467,1.2437012649957855,penggelapan polisi memburu pelaku,0,4
1964,Pameran seni meraih penghargaan internasional. ,2024-02-18 04:58:20,0.980908584155926,-0.9487586049139691,1.2639876841132074,-1.5490583724634337,pameran seni meraih penghargaan internasional,2,5
1965,Turnamen menjadi trend baru. ,2024-02-27 19:44:49,-1.3336943208410268,-1.434679223240359,0.21304996607625437,0.4243379002866757,turnamen menjadi trend baru,2,2
1966,Pameran seni menjadi agenda tahunan. ,2024-03-25 08:06:02,0.1701993878784892,-0.8113265108418589,-0.09808291097415936,-1.6298406760263038,pameran seni menjadi agenda tahunan,1,4
1967,Komunitas mendorong inovasi lokal. ,2024-07-17 19:52:49,-1.3854192565410195,0.04832526126225917,0.8837141677182573,-0.8104773113171939,komunitas mendorong inovasi lokal,1,4
1968,Tari program ini sangat inovatif. ,2024-01-30 23:32:10,-0.5458566947710697,-1.5062000068901304,-0.7480049208128013,-1.4336550816593339,tari program sangat inovatif,2,3
1969,Festival memberikan hiburan. ,2024-06-04 10:45:08,-1.0412900924961699,-1.5959515785290597,1.0634798300140518,-1.2374694872923637,festival memberikan hiburan,2,2
1970,Cyberbullying korban diminta melapor. ,2024-04-23 23:45:32,1.643832249861955,-1.5104071118107052,1.2778158119821146,0.0665876987939658,cyberbullying korban diminta melapor,1,3
1971,Tari menjadi daya tarik utama. ,2024-05-27 21:47:01,0.9939277856586453,-1.0609480694626305,1.6857455841148792,-1.4913567270613837,tari menjadi daya tarik utama,2,4
1972,Fotografi menjadi daya tarik utama. ,2024-07-27 17:58:56,0.8654951221858742,1.4878563282522708,-1.1905050126178343,0.020426382472325814,fotografi menjadi daya tarik utama,2,4
1973,Konservasi menggairahkan sektor pariwisata. ,2024-06-28 18:42:38,-1.0687359767451456,0.7312786267022355,-0.2501923175321394,-0.3027028317791541,konservasi menggairahkan sektor pariwisata,1,4
1974,Energi terbarukan menyediakan fasilitas baru. ,2024-01-08 23:19:29,1.5562165424517633,-1.152803193561847,-1.2942159716346389,1.2090802777545555,energi terbarukan menyediakan fasilitas baru,1,4
